age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
36,technician,single,secondary,b'bm8=',4136,b'eWVz',no,unknown,30,may,812,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
53,blue-collar,divorced,primary,b'bm8=',2656,b'eWVz',no,unknown,30,may,1980,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
46,management,single,tertiary,b'bm8=',2904,b'eWVz',no,unknown,30,may,984,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
26,management,single,tertiary,b'bm8=',1004,b'eWVz',no,unknown,30,may,228,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
45,technician,single,secondary,b'bm8=',410,b'eWVz',no,unknown,30,may,891,4,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
31,unemployed,divorced,primary,b'bm8=',0,b'eWVz',no,unknown,30,may,745,12,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
29,management,single,tertiary,b'bm8=',0,b'eWVz',no,unknown,30,may,539,12,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
53,entrepreneur,single,secondary,b'bm8=',62,b'eWVz',no,unknown,30,may,1044,5,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
27,blue-collar,married,primary,b'bm8=',416,b'eWVz',no,unknown,30,may,1193,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
39,management,married,tertiary,b'bm8=',2763,b'eWVz',no,unknown,2,jun,526,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
36,services,married,secondary,b'bm8=',2984,b'eWVz',no,unknown,2,jun,394,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
41,blue-collar,married,primary,b'bm8=',143,b'eWVz',yes,unknown,2,jun,659,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
36,services,married,primary,b'bm8=',0,b'eWVz',no,unknown,2,jun,1036,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
32,technician,married,secondary,b'bm8=',696,b'eWVz',no,unknown,2,jun,815,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
35,services,married,secondary,b'bm8=',152,b'eWVz',no,unknown,2,jun,563,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
36,management,single,tertiary,b'bm8=',-78,b'eWVz',no,unknown,2,jun,1068,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
35,management,married,tertiary,b'bm8=',867,b'eWVz',no,unknown,2,jun,230,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
30,blue-collar,single,secondary,b'bm8=',953,b'eWVz',no,unknown,2,jun,747,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
42,blue-collar,married,secondary,b'bm8=',443,b'eWVz',no,unknown,2,jun,671,5,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
42,technician,single,secondary,b'eWVz',-1129,b'eWVz',no,unknown,2,jun,555,5,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
32,blue-collar,married,primary,b'bm8=',415,b'eWVz',no,unknown,2,jun,777,4,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
29,blue-collar,single,secondary,b'bm8=',260,b'eWVz',no,unknown,2,jun,707,14,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
44,management,divorced,tertiary,b'eWVz',-411,b'eWVz',no,unknown,2,jun,432,4,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
32,technician,single,secondary,b'bm8=',1279,b'eWVz',no,unknown,3,jun,1173,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
31,unemployed,married,secondary,b'bm8=',86,b'eWVz',yes,unknown,3,jun,963,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
40,self-employed,married,secondary,b'eWVz',-754,b'eWVz',yes,unknown,3,jun,941,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
43,entrepreneur,married,secondary,b'bm8=',0,b'bm8=',no,unknown,3,jun,1025,7,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
27,management,single,secondary,b'bm8=',178,b'eWVz',no,unknown,3,jun,732,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
37,services,single,secondary,b'bm8=',278,b'eWVz',no,unknown,3,jun,1045,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
23,services,single,secondary,b'bm8=',425,b'eWVz',no,unknown,3,jun,768,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
25,management,married,primary,b'bm8=',168,b'eWVz',no,unknown,3,jun,801,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
26,blue-collar,single,secondary,b'eWVz',-36,b'eWVz',no,unknown,3,jun,482,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
47,blue-collar,divorced,primary,b'bm8=',126,b'eWVz',no,unknown,3,jun,2456,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
35,admin.,married,secondary,b'bm8=',-87,b'eWVz',no,unknown,3,jun,1363,7,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
32,technician,single,tertiary,b'bm8=',6281,b'eWVz',no,unknown,3,jun,1336,4,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
45,management,divorced,secondary,b'bm8=',644,b'eWVz',no,unknown,4,jun,633,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
30,admin.,divorced,secondary,b'bm8=',377,b'eWVz',no,unknown,4,jun,524,15,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
29,services,single,secondary,b'bm8=',-271,b'eWVz',no,unknown,4,jun,578,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
38,blue-collar,married,primary,b'bm8=',5839,b'eWVz',no,unknown,4,jun,984,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
23,blue-collar,single,secondary,b'bm8=',492,b'eWVz',no,unknown,4,jun,638,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
27,management,single,tertiary,b'bm8=',99,b'eWVz',no,unknown,4,jun,767,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
27,management,single,tertiary,b'eWVz',-713,b'eWVz',no,unknown,4,jun,525,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
29,services,single,secondary,b'bm8=',32,b'eWVz',no,unknown,4,jun,563,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
30,self-employed,married,tertiary,b'bm8=',543,b'eWVz',yes,unknown,4,jun,1449,6,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
36,blue-collar,married,primary,b'bm8=',403,b'eWVz',no,unknown,4,jun,920,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
35,admin.,divorced,secondary,b'bm8=',437,b'eWVz',no,unknown,4,jun,908,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
36,blue-collar,married,secondary,b'bm8=',1772,b'bm8=',no,unknown,5,jun,208,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
59,retired,divorced,primary,b'bm8=',-88,b'eWVz',no,unknown,5,jun,910,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
47,entrepreneur,married,secondary,b'bm8=',0,b'bm8=',no,unknown,5,jun,1446,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
58,entrepreneur,married,tertiary,b'bm8=',853,b'bm8=',no,unknown,5,jun,1149,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
37,management,single,tertiary,b'bm8=',240,b'bm8=',no,unknown,5,jun,1123,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
46,admin.,single,secondary,b'bm8=',849,b'eWVz',no,unknown,5,jun,508,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
43,blue-collar,single,secondary,b'bm8=',318,b'eWVz',no,unknown,5,jun,736,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
27,management,single,tertiary,b'bm8=',703,b'eWVz',no,unknown,5,jun,590,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
38,services,divorced,secondary,b'bm8=',61,b'bm8=',no,unknown,5,jun,636,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
53,housemaid,married,primary,b'bm8=',104,b'bm8=',yes,unknown,5,jun,701,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
47,blue-collar,married,secondary,b'bm8=',1996,b'bm8=',no,unknown,5,jun,761,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
56,housemaid,divorced,primary,b'eWVz',1238,b'bm8=',no,unknown,5,jun,1558,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
41,housemaid,married,secondary,b'bm8=',879,b'bm8=',no,unknown,5,jun,1053,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
29,self-employed,married,secondary,b'bm8=',425,b'eWVz',no,unknown,5,jun,562,15,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
50,technician,married,secondary,b'bm8=',416,b'eWVz',no,unknown,5,jun,494,5,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
45,blue-collar,divorced,primary,b'bm8=',844,b'bm8=',no,unknown,5,jun,1018,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
35,blue-collar,married,secondary,b'bm8=',860,b'eWVz',no,unknown,5,jun,884,4,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
26,technician,single,secondary,b'bm8=',639,b'eWVz',no,unknown,6,jun,709,5,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
26,admin.,married,secondary,b'bm8=',710,b'eWVz',yes,unknown,6,jun,1276,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
37,blue-collar,married,unknown,b'bm8=',1508,b'bm8=',yes,unknown,6,jun,381,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
30,admin.,single,secondary,b'bm8=',223,b'eWVz',no,unknown,6,jun,862,11,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
38,management,single,tertiary,b'bm8=',619,b'eWVz',no,unknown,6,jun,460,4,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
37,services,divorced,secondary,b'bm8=',319,b'eWVz',no,unknown,6,jun,467,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
53,technician,married,secondary,b'bm8=',480,b'bm8=',no,unknown,6,jun,648,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
29,blue-collar,single,primary,b'bm8=',213,b'eWVz',no,unknown,6,jun,2653,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
35,management,single,tertiary,b'bm8=',68,b'bm8=',no,unknown,6,jun,1085,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
28,blue-collar,married,secondary,b'bm8=',2788,b'eWVz',no,unknown,6,jun,369,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
55,blue-collar,married,unknown,b'bm8=',7561,b'bm8=',no,unknown,6,jun,685,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
49,management,divorced,secondary,b'bm8=',-46,b'eWVz',no,unknown,9,jun,1055,10,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
50,services,married,secondary,b'bm8=',1595,b'bm8=',no,unknown,9,jun,882,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
43,management,single,tertiary,b'bm8=',1046,b'bm8=',no,unknown,9,jun,901,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
58,self-employed,divorced,tertiary,b'bm8=',1382,b'bm8=',no,unknown,9,jun,700,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
38,technician,married,primary,b'bm8=',217,b'eWVz',no,unknown,9,jun,491,6,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
48,blue-collar,divorced,primary,b'bm8=',183,b'bm8=',no,unknown,9,jun,940,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
59,management,married,secondary,b'bm8=',1321,b'bm8=',no,unknown,9,jun,3881,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
58,blue-collar,married,secondary,b'bm8=',25,b'bm8=',no,unknown,9,jun,486,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
36,self-employed,single,tertiary,b'bm8=',4844,b'bm8=',no,unknown,9,jun,1137,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
42,entrepreneur,married,tertiary,b'bm8=',5345,b'bm8=',no,unknown,11,jun,878,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
41,admin.,single,secondary,b'bm8=',812,b'bm8=',yes,unknown,11,jun,583,4,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
42,admin.,married,secondary,b'bm8=',105,b'bm8=',no,unknown,11,jun,1159,4,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
39,management,married,tertiary,b'bm8=',-190,b'bm8=',yes,unknown,11,jun,893,8,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
57,housemaid,married,primary,b'bm8=',625,b'bm8=',yes,unknown,11,jun,867,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
52,retired,married,unknown,b'bm8=',293,b'bm8=',no,unknown,11,jun,706,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
59,retired,married,unknown,b'bm8=',1033,b'bm8=',no,unknown,11,jun,1199,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
56,blue-collar,married,secondary,b'bm8=',1210,b'bm8=',no,unknown,11,jun,935,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
49,management,married,tertiary,b'bm8=',64,b'bm8=',no,unknown,11,jun,586,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
35,blue-collar,divorced,unknown,b'bm8=',164,b'bm8=',no,unknown,11,jun,967,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
36,unemployed,married,secondary,b'bm8=',1766,b'bm8=',no,unknown,11,jun,595,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
40,admin.,single,tertiary,b'bm8=',1248,b'bm8=',no,unknown,11,jun,1290,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
55,blue-collar,married,secondary,b'bm8=',0,b'bm8=',no,unknown,12,jun,614,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
58,admin.,married,secondary,b'bm8=',826,b'bm8=',no,unknown,12,jun,885,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
39,self-employed,married,tertiary,b'bm8=',2630,b'bm8=',no,unknown,12,jun,651,5,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
47,housemaid,single,tertiary,b'bm8=',3727,b'bm8=',no,unknown,12,jun,993,6,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
40,management,married,secondary,b'bm8=',406,b'eWVz',no,unknown,12,jun,577,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
35,blue-collar,married,tertiary,b'bm8=',2999,b'bm8=',no,unknown,12,jun,1141,6,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
48,blue-collar,married,secondary,b'bm8=',1000,b'eWVz',no,unknown,12,jun,1268,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
48,management,divorced,tertiary,b'bm8=',503,b'bm8=',yes,unknown,12,jun,1243,7,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
24,blue-collar,single,secondary,b'eWVz',-203,b'eWVz',no,unknown,12,jun,465,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
49,blue-collar,married,primary,b'bm8=',361,b'eWVz',no,unknown,16,jun,513,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
36,blue-collar,married,secondary,b'bm8=',274,b'eWVz',no,unknown,16,jun,686,11,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
52,retired,divorced,tertiary,b'bm8=',3687,b'eWVz',yes,unknown,16,jun,741,4,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
42,entrepreneur,single,unknown,b'bm8=',323,b'bm8=',no,unknown,16,jun,617,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
36,services,married,secondary,b'bm8=',981,b'bm8=',no,unknown,16,jun,1093,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
36,blue-collar,divorced,secondary,b'bm8=',638,b'eWVz',no,unknown,16,jun,1395,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
48,unemployed,single,tertiary,b'bm8=',3229,b'bm8=',no,unknown,16,jun,1089,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
51,management,single,secondary,b'bm8=',1610,b'eWVz',no,unknown,16,jun,1248,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
51,blue-collar,married,secondary,b'bm8=',33,b'bm8=',yes,unknown,16,jun,721,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
46,technician,married,secondary,b'bm8=',536,b'eWVz',no,unknown,16,jun,750,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
37,management,married,tertiary,b'bm8=',0,b'bm8=',no,unknown,16,jun,637,6,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
36,entrepreneur,married,tertiary,b'bm8=',3057,b'bm8=',no,unknown,16,jun,2769,4,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
47,management,married,secondary,b'bm8=',2892,b'bm8=',no,unknown,17,jun,556,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
40,technician,divorced,tertiary,b'bm8=',0,b'bm8=',no,unknown,17,jun,522,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
38,student,single,tertiary,b'bm8=',3316,b'bm8=',no,unknown,17,jun,1345,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
40,management,married,secondary,b'bm8=',106,b'bm8=',no,unknown,17,jun,676,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
39,blue-collar,married,primary,b'bm8=',2303,b'eWVz',no,unknown,17,jun,775,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
60,management,married,tertiary,b'bm8=',3301,b'bm8=',no,unknown,17,jun,2621,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
39,self-employed,single,tertiary,b'bm8=',426,b'bm8=',no,unknown,18,jun,1029,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
51,services,divorced,secondary,b'bm8=',9,b'bm8=',no,unknown,18,jun,371,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
27,admin.,married,secondary,b'bm8=',-97,b'eWVz',no,unknown,18,jun,1528,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
41,management,single,tertiary,b'bm8=',11008,b'bm8=',no,unknown,18,jun,1540,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
42,blue-collar,single,primary,b'bm8=',4930,b'bm8=',no,unknown,18,jun,973,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
41,entrepreneur,married,secondary,b'bm8=',707,b'bm8=',no,unknown,18,jun,707,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
33,technician,married,secondary,b'bm8=',4,b'eWVz',yes,unknown,18,jun,625,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
46,admin.,married,secondary,b'bm8=',126,b'bm8=',no,unknown,18,jun,1255,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
31,blue-collar,married,secondary,b'bm8=',671,b'eWVz',no,unknown,18,jun,704,4,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
41,blue-collar,married,primary,b'bm8=',219,b'bm8=',yes,unknown,18,jun,1574,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
41,blue-collar,divorced,secondary,b'bm8=',3622,b'bm8=',no,unknown,19,jun,1135,4,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
55,retired,divorced,secondary,b'bm8=',1580,b'bm8=',yes,unknown,19,jun,1007,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
53,technician,married,secondary,b'bm8=',1319,b'bm8=',no,unknown,19,jun,1318,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
55,housemaid,married,primary,b'bm8=',2152,b'bm8=',no,unknown,19,jun,922,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
39,services,married,secondary,b'bm8=',2843,b'eWVz',no,unknown,19,jun,585,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
40,entrepreneur,married,tertiary,b'eWVz',0,b'bm8=',no,unknown,19,jun,952,4,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
59,retired,married,primary,b'bm8=',1115,b'bm8=',no,unknown,19,jun,834,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
42,blue-collar,single,secondary,b'bm8=',625,b'bm8=',no,unknown,19,jun,651,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
41,blue-collar,married,primary,b'bm8=',246,b'bm8=',no,unknown,19,jun,683,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
27,blue-collar,married,secondary,b'bm8=',61,b'eWVz',no,unknown,19,jun,1012,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
25,blue-collar,single,secondary,b'bm8=',-191,b'eWVz',no,unknown,19,jun,958,7,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
43,unemployed,married,primary,b'bm8=',519,b'bm8=',no,unknown,20,jun,973,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
44,services,married,secondary,b'bm8=',522,b'bm8=',yes,unknown,20,jun,911,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
26,blue-collar,single,secondary,b'bm8=',-46,b'eWVz',no,unknown,20,jun,382,7,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
52,retired,married,tertiary,b'bm8=',2269,b'bm8=',no,unknown,20,jun,1210,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
54,services,married,unknown,b'bm8=',386,b'bm8=',yes,unknown,20,jun,838,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
56,management,married,tertiary,b'bm8=',0,b'bm8=',yes,unknown,20,jun,422,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
57,management,married,tertiary,b'bm8=',9103,b'bm8=',yes,unknown,20,jun,1098,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
29,blue-collar,single,secondary,b'bm8=',908,b'eWVz',no,unknown,20,jun,1663,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
47,technician,married,tertiary,b'bm8=',1694,b'bm8=',yes,unknown,20,jun,560,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
57,management,married,tertiary,b'bm8=',-92,b'eWVz',yes,unknown,20,jun,1617,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
40,blue-collar,married,secondary,b'bm8=',188,b'eWVz',yes,unknown,20,jun,570,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
46,services,divorced,secondary,b'bm8=',0,b'bm8=',no,unknown,20,jun,1023,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
43,blue-collar,single,secondary,b'bm8=',740,b'eWVz',no,unknown,20,jun,585,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
45,management,married,tertiary,b'bm8=',655,b'bm8=',no,unknown,20,jun,693,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
24,management,married,secondary,b'bm8=',867,b'eWVz',no,unknown,20,jun,546,10,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
40,blue-collar,married,secondary,b'bm8=',1009,b'eWVz',yes,unknown,20,jun,1036,5,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
38,services,divorced,unknown,b'bm8=',6360,b'bm8=',no,unknown,20,jun,1409,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
36,unemployed,married,tertiary,b'bm8=',4145,b'bm8=',no,unknown,20,jun,988,4,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
27,blue-collar,single,secondary,b'eWVz',-27,b'bm8=',no,unknown,23,jun,498,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
26,admin.,single,primary,b'bm8=',-122,b'eWVz',no,unknown,23,jun,670,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
43,management,married,tertiary,b'bm8=',149,b'eWVz',no,unknown,23,jun,662,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
25,blue-collar,single,primary,b'bm8=',52,b'eWVz',no,unknown,24,jun,528,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
27,blue-collar,married,tertiary,b'bm8=',335,b'eWVz',no,unknown,26,jun,519,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
30,technician,married,tertiary,b'bm8=',526,b'eWVz',yes,unknown,26,jun,677,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
28,admin.,single,secondary,b'bm8=',-7,b'bm8=',yes,unknown,26,jun,3183,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
27,blue-collar,married,primary,b'bm8=',-413,b'bm8=',yes,unknown,27,jun,422,6,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
32,admin.,divorced,secondary,b'bm8=',-241,b'bm8=',yes,unknown,27,jun,856,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
41,blue-collar,single,secondary,b'bm8=',75,b'eWVz',no,unknown,1,jul,479,9,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
37,technician,single,tertiary,b'bm8=',0,b'bm8=',no,unknown,1,jul,1135,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
27,technician,single,secondary,b'bm8=',158,b'bm8=',no,unknown,1,jul,650,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
29,services,single,secondary,b'bm8=',84,b'bm8=',yes,unknown,3,jul,587,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
33,services,married,secondary,b'bm8=',114,b'bm8=',yes,unknown,3,jul,676,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
36,technician,married,primary,b'bm8=',0,b'bm8=',no,unknown,4,jul,584,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
28,blue-collar,single,secondary,b'bm8=',-127,b'eWVz',no,cellular,4,jul,1044,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
55,blue-collar,married,secondary,b'bm8=',49,b'eWVz',no,cellular,7,jul,494,4,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
51,technician,married,secondary,b'bm8=',216,b'bm8=',no,cellular,7,jul,615,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
39,technician,single,secondary,b'bm8=',506,b'eWVz',no,cellular,7,jul,718,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
42,blue-collar,divorced,primary,b'bm8=',213,b'eWVz',no,cellular,7,jul,434,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
33,services,single,secondary,b'bm8=',170,b'bm8=',no,cellular,7,jul,782,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
36,entrepreneur,divorced,tertiary,b'bm8=',776,b'bm8=',yes,cellular,7,jul,722,3,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
45,technician,married,secondary,b'bm8=',879,b'bm8=',no,cellular,7,jul,621,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
37,self-employed,married,secondary,b'bm8=',1633,b'bm8=',no,cellular,7,jul,629,2,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
46,unemployed,married,secondary,b'bm8=',926,b'bm8=',no,cellular,7,jul,385,5,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
32,self-employed,single,tertiary,b'bm8=',2559,b'bm8=',no,cellular,7,jul,889,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
28,technician,single,secondary,b'bm8=',909,b'bm8=',yes,cellular,7,jul,532,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
45,admin.,divorced,secondary,b'bm8=',-176,b'bm8=',yes,cellular,7,jul,574,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
41,blue-collar,single,secondary,b'eWVz',1085,b'eWVz',yes,cellular,7,jul,599,1,b'LTE=',b'MA==',b'dW5rbm93bg==',yes
